datetime,open,high,low,close,vol,band_10,band_9,band_8,band_7,band_6,band_5,mrs_close,RP,MRP,band_4,band_3,band_2,band_1,score
2016-04-15,208.01,208.1721,207.4,207.78,76006125.0,,G,R,G,G,G,198.73622115384615,100.0,0.0,B,R,R,G,5.0
2016-04-18,207.14,209.28,207.0,209.2392,82716071.0,G,G,R,G,G,G,199.10312884615385,100.0,0.0,B,G,R,G,7.0
2016-04-19,209.74,210.2,208.94,209.9,88077973.0,G,G,R,G,G,G,199.46082115384615,100.0,0.0,G,G,R,G,8.0
2016-04-20,209.95,210.92,209.39,210.1,81369946.0,G,G,R,G,G,G,199.81659038461538,100.0,0.0,G,G,G,G,9.0
2016-04-21,210.12,210.25,208.65,208.97,85621994.0,,G,R,G,G,G,200.22082115384612,100.0,0.0,B,G,G,G,7.0
2016-04-22,208.55,209.29,207.91,208.97,99231089.0,,G,R,G,G,G,200.67370576923076,100.0,0.0,B,G,G,G,7.0
2016-04-25,208.26,208.66,207.54,208.61,66306440.0,,G,R,R,G,G,201.119475,100.0,0.0,B,R,G,G,5.0
2016-04-26,209.04,209.52,208.36,208.9192,74876128.0,,G,R,G,G,G,201.5742673076923,100.0,0.0,R,R,G,G,6.0
2016-04-27,208.47,209.81,208.05,209.35,77487455.0,,G,G,G,G,G,202.08369038461538,100.0,0.0,R,R,G,G,7.0
2016-04-28,208.46,209.76,206.96,207.4475,97314090.0,,G,R,R,G,G,202.48402692307693,100.0,0.0,R,R,G,G,5.0
2016-04-29,206.72,207.13,205.03,206.3308,142616964.0,,R,R,R,R,G,202.80231153846154,100.0,0.0,R,R,R,G,2.0
2016-05-02,206.92,208.18,206.41,207.97,62083288.0,,G,G,R,G,G,203.09250384615385,100.0,0.0,B,R,G,G,6.0
2016-05-03,206.52,206.8,205.28,206.1592,106619552.0,,R,G,R,R,G,203.36306538461537,100.0,0.0,R,R,G,G,4.0
2016-05-04,204.99,205.85,204.42,205.01,92369723.0,,R,G,R,R,G,203.61325769230768,100.0,0.0,R,R,G,B,3.0
2016-05-05,205.56,205.98,204.47,204.97,67743213.0,,R,R,R,R,G,203.80921923076923,100.0,0.0,R,R,R,B,1.0
2016-05-06,204.06,205.77,203.88,205.72,89319371.0,,R,G,R,R,G,204.06691153846154,100.0,0.0,B,R,R,B,2.0
2016-05-09,205.57,206.4,205.36,205.8892,74582347.0,,R,G,R,R,G,204.3109346153846,100.0,0.0,B,R,G,B,3.0
2016-05-10,206.72,208.5,206.64,208.45,77685671.0,,G,G,G,G,G,204.55920384615385,100.0,0.0,B,R,G,B,6.0
2016-05-11,207.91,208.54,206.5,206.5,81873475.0,,G,G,G,G,G,204.7786423076923,100.0,0.0,B,R,R,B,5.0
2016-05-12,207.29,207.4899,205.37,206.56,89711813.0,,G,R,G,G,G,205.0286423076923,100.0,0.0,B,R,R,B,4.0
2016-05-13,206.21,206.86,204.38,204.76,96614347.0,,R,R,R,R,G,205.1565269230769,100.0,0.0,R,R,R,B,1.0
2016-05-16,204.96,207.34,204.89,206.78,77452403.0,,R,R,R,R,G,205.3061423076923,100.0,0.0,B,R,R,B,1.0
2016-05-17,206.46,206.8,204.23,204.8508,115090002.0,,R,R,R,R,G,205.40375384615385,100.0,0.0,R,R,R,B,1.0
2016-05-18,204.44,206.3,203.63,204.91,123662602.0,,R,R,R,R,G,205.4899076923077,100.0,0.0,R,R,R,B,1.0
2016-05-19,204.06,204.54,202.78,204.2,115524003.0,,R,R,R,R,G,205.55933076923077,100.0,0.0,R,R,G,B,2.0
2016-05-20,204.92,206.1,204.86,205.49,102425000.0,,R,G,R,R,G,205.69567692307692,100.0,0.0,B,R,G,B,3.0
2016-05-23,205.51,205.84,204.985,205.21,58855919.0,,R,G,R,R,G,205.8077923076923,100.0,0.0,B,R,G,B,3.0
2016-05-24,206.17,208.24,206.14,207.87,93783118.0,,G,G,G,G,G,205.9679846153846,100.0,0.0,B,R,G,B,6.0
2016-05-25,208.67,209.77,208.62,209.28,79470978.0,G,G,G,G,G,G,206.09336923076924,100.0,0.0,B,G,G,B,8.0
2016-05-26,209.44,209.71,208.97,209.34,55425200.0,,G,G,G,G,G,206.22490769230768,100.0,0.0,G,G,G,B,8.0
2016-05-27,209.53,210.25,209.47,210.24,64324769.0,G,G,G,G,G,G,206.3801,100.0,0.0,G,G,G,B,9.0
2016-05-31,210.56,210.69,209.18,209.84,109916570.0,,G,G,G,G,G,206.5051,100.0,0.0,G,G,G,B,8.0
2016-06-01,209.12,210.48,208.89,210.27,70162378.0,,G,G,G,G,G,206.61356153846157,100.0,0.0,G,G,G,B,8.0
2016-06-02,209.8,210.93,209.2399,210.91,63137239.0,G,G,G,G,G,G,206.73913846153846,100.0,0.0,G,G,G,B,9.0
2016-06-03,210.25,210.69,208.86,210.28,102287607.0,,G,G,G,G,G,206.84702307692305,100.0,0.0,B,G,G,B,7.0
2016-06-06,210.7,211.77,210.51,211.35,65004501.0,G,G,G,G,G,G,206.9776,100.0,0.0,G,G,G,G,10.0
2016-06-07,211.525,212.34,211.5,211.68,61181646.0,G,G,G,G,G,G,207.1405,100.0,0.0,B,G,G,G,9.0
2016-06-08,211.84,212.52,211.6899,212.37,66319800.0,G,G,G,G,G,G,207.31838461538462,100.0,0.0,G,G,G,G,10.0
2016-06-09,211.51,212.22,211.19,212.08,73935810.0,,G,G,G,G,G,207.48838461538463,100.0,0.0,B,G,G,G,8.0
2016-06-10,210.46,210.86,209.43,210.07,114058351.0,,G,G,R,G,G,207.58356153846154,100.0,0.0,B,G,G,G,7.0
2016-06-13,209.36,210.37,208.35,208.4492,117931509.0,,G,G,R,G,G,207.63027692307693,100.0,0.0,B,R,G,G,6.0
2016-06-14,208.0,208.74,206.9199,208.04,125146575.0,,R,G,R,R,G,207.67873846153847,100.0,0.0,R,R,G,B,3.0
2016-06-15,208.54,209.36,207.53,207.75,109317739.0,,R,G,R,R,G,207.6947,100.0,0.0,R,R,G,B,3.0
2016-06-16,206.73,208.57,205.59,208.37,147309510.0,,R,G,R,R,G,207.7354692307692,100.0,0.0,R,R,G,B,3.0
2016-06-17,207.17,207.2,205.75,206.52,117213521.0,,R,G,R,R,G,207.7802923076923,100.0,0.0,R,R,G,B,3.0
2016-06-20,208.82,209.61,207.75,207.85,83038665.0,,R,G,G,R,G,207.8077923076923,100.0,0.0,B,R,G,B,4.0
2016-06-21,208.3,208.92,207.78,208.44,72571250.0,,R,G,R,R,G,207.8941384615385,100.0,0.0,B,R,G,B,3.0
2016-06-22,208.65,209.5,207.93,208.1,94790269.0,,R,G,G,R,G,207.9633846153846,100.0,0.0,B,R,R,B,3.0
2016-06-23,209.81,210.87,209.27,210.81,102817960.0,,G,G,G,G,G,208.09395961538465,100.0,0.0,B,R,R,B,5.0
2016-06-24,203.63,210.8463,202.72,203.13,334108058.0,R,R,G,R,R,G,208.04030576923077,100.0,0.0,R,R,R,B,2.0
2016-06-27,201.59,201.6,198.65,199.6,249323337.0,R,R,R,R,R,G,207.87875192307695,100.0,0.0,R,R,R,B,1.0
2016-06-28,201.48,203.23,201.12,203.1997,159899827.0,,R,R,R,R,G,207.78624615384615,100.0,0.0,B,R,R,B,1.0
2016-06-29,204.84,206.93,204.72,206.66,137646824.0,,R,R,G,R,G,207.76470769230767,100.0,0.0,B,R,R,B,2.0
2016-06-30,207.21,209.54,206.56,209.475,164240835.0,,G,R,G,G,G,207.7692423076923,100.0,0.0,B,R,R,B,4.0
2016-07-01,209.36,210.49,209.29,209.9208,106472609.0,,G,R,G,G,G,207.7696423076923,100.0,0.0,B,G,G,B,6.0
2016-07-05,208.95,209.08,207.71,208.41,110099990.0,,G,R,G,G,G,207.7371423076923,100.0,0.0,G,G,R,B,6.0
2016-07-06,207.83,209.8,207.06,209.66,96240494.0,,G,G,G,G,G,207.75041153846152,100.0,0.0,G,G,R,B,7.0
2016-07-07,209.87,210.6495,208.63,209.526,85628193.0,,G,R,G,G,G,207.76110384615384,100.0,0.0,G,G,R,B,6.0
2016-07-08,211.05,212.94,210.7785,212.65,134178895.0,G,G,G,G,G,G,207.83879615384618,100.0,0.0,G,G,G,B,9.0
2016-07-11,213.19,214.07,212.95,213.4,73833307.0,G,G,G,G,G,G,207.9249653846154,100.0,0.0,G,G,G,B,9.0
2016-07-12,214.53,215.3,214.25,214.95,100079207.0,G,G,G,G,G,G,208.0326576923077,100.0,0.0,G,G,G,B,9.0
2016-07-13,215.44,215.45,214.35,214.92,87499292.0,,G,G,G,G,G,208.17635961538463,100.0,0.0,G,G,G,B,8.0
2016-07-14,216.4,216.67,215.66,216.12,91495061.0,,G,G,G,G,G,208.36461346153845,100.0,0.0,G,G,G,B,8.0
2016-07-15,216.78,217.0125,215.308,215.83,106397714.0,,G,G,G,G,G,208.51576730769233,100.0,0.0,B,G,G,B,7.0
2016-07-18,215.97,216.6,215.67,216.4092,58932718.0,,G,G,G,G,G,208.7128826923077,100.0,0.0,B,G,G,G,8.0
2016-07-19,215.92,216.23,215.63,216.19,54455563.0,,G,G,G,G,G,208.92788269230772,100.0,0.0,B,G,G,G,8.0
2016-07-20,216.75,217.37,216.24,217.085,57779156.0,G,G,G,G,G,G,209.16086346153844,100.0,0.0,B,G,G,G,9.0
2016-07-21,216.96,217.22,215.75,216.265,67925026.0,,G,G,G,G,G,209.36365192307693,100.0,0.0,B,G,G,G,8.0
2016-07-22,216.41,217.3,216.1,217.24,62890792.0,,G,G,G,G,G,209.58193653846155,100.0,0.0,B,G,G,G,8.0
2016-07-25,217.0,217.06,215.97,216.65,55940114.0,,G,G,G,G,G,209.73962884615383,100.0,0.0,B,G,G,G,8.0
2016-07-26,216.53,217.17,215.76,216.75,70234228.0,,G,G,G,G,G,209.93674423076922,100.0,0.0,B,G,G,G,8.0
2016-07-27,217.19,217.27,215.62,216.52,84281768.0,,G,G,G,G,G,210.1282826923077,100.0,0.0,B,G,R,G,7.0
2016-07-28,216.29,217.11,215.75,216.77,64985955.0,,G,G,G,G,G,210.3592442307692,100.0,0.0,B,G,R,G,7.0
2016-07-29,216.46,217.54,216.13,217.12,79663987.0,G,G,G,G,G,G,210.55809038461535,100.0,0.0,B,G,G,G,9.0
2016-08-01,217.19,217.65,216.405,216.94,73564629.0,,G,G,G,G,G,210.79057500000002,100.0,0.0,B,R,G,G,7.0
2016-08-02,216.65,216.83,214.57,215.5492,92455650.0,R,G,R,R,G,G,210.995175,100.0,0.0,R,R,G,G,5.0
2016-08-03,215.48,216.245,215.13,216.18,54162562.0,,G,R,R,G,G,211.2255596153846,100.0,0.0,R,R,G,G,5.0
2016-08-04,216.31,216.78,214.25,216.4097,46719794.0,,G,G,R,G,G,211.43555384615385,100.0,0.0,R,R,G,G,6.0
2016-08-05,217.21,218.23,217.07,218.18,71814037.0,G,G,G,G,G,G,211.68497692307693,100.0,0.0,B,R,G,G,8.0
2016-08-08,218.4,218.52,217.74,218.05,39763562.0,,G,G,G,G,G,211.88074615384616,100.0,0.0,B,R,G,G,7.0
2016-08-09,218.13,218.76,217.8,218.18,51351941.0,G,G,G,G,G,G,212.0519,100.0,0.0,B,R,G,G,8.0
2016-08-10,218.31,218.4038,217.23,217.64,58109670.0,,G,G,G,G,G,212.21151538461538,100.0,0.0,R,R,G,G,7.0
2016-08-11,218.26,218.94,217.95,218.65,72610628.0,G,G,G,G,G,G,212.37324615384614,100.0,0.0,B,R,G,G,8.0
2016-08-12,218.29,218.71,217.99,218.46,61400341.0,,G,G,G,G,G,212.5390153846154,100.0,0.0,B,R,G,G,7.0
2016-08-15,218.89,219.5,218.88,219.09,50040284.0,G,G,G,G,G,G,212.70863076923075,100.0,0.0,B,R,G,G,8.0
2016-08-16,218.6,218.68,217.96,217.96,53366480.0,,G,G,G,G,G,212.84420769230766,100.0,0.0,R,R,G,G,7.0
2016-08-17,218.0,218.53,217.02,218.37,75238670.0,,G,G,R,G,G,212.99978461538464,100.0,0.0,R,R,G,G,6.0
2016-08-18,218.34,218.9,218.21,218.86,53105125.0,,G,G,G,G,G,213.1442076923077,100.0,0.0,B,R,G,G,7.0
2016-08-19,218.31,218.75,217.74,218.54,75552767.0,,G,G,G,G,G,213.27613076923078,100.0,0.0,R,R,G,G,7.0
2016-08-22,218.26,218.8,217.83,218.53,61544685.0,,G,G,G,G,G,213.3945923076923,100.0,0.0,R,R,G,G,7.0
2016-08-23,219.25,219.6,218.9,218.97,53518191.0,,G,G,G,G,G,213.5270923076923,100.0,0.0,B,R,G,G,7.0
2016-08-24,218.8,218.91,217.36,217.85,71838435.0,,G,G,R,G,G,213.6767076923077,100.0,0.0,R,R,G,G,6.0
2016-08-25,217.4,218.19,217.22,217.7,69363291.0,,G,G,R,G,G,213.8546076923077,100.0,0.0,R,R,G,G,6.0
2016-08-26,217.92,219.12,216.25,217.29,122639140.0,,G,G,R,G,G,214.0324923076923,100.0,0.0,R,R,G,G,6.0
2016-08-29,217.44,218.665,217.4,218.3608,70636711.0,,G,G,R,G,G,214.23654615384615,100.0,0.0,B,R,G,G,6.0
2016-08-30,218.26,218.59,217.35,218.0,58227701.0,,G,G,R,G,G,214.4217384615385,100.0,0.0,B,R,G,G,6.0
2016-08-31,217.61,217.75,216.465,217.38,85367126.0,,R,G,R,R,G,214.6305846153846,100.0,0.0,R,R,R,B,2.0
2016-09-01,217.37,217.73,216.03,217.39,97964527.0,,R,G,R,R,G,214.81404615384616,100.0,0.0,R,R,G,B,3.0
2016-09-02,218.39,218.87,217.7,218.37,79499707.0,,G,G,G,G,G,215.0050076923077,100.0,0.0,B,R,R,B,5.0
2016-09-06,218.7,219.12,217.86,219.0308,56740860.0,,G,G,G,G,G,215.21521538461542,100.0,0.0,B,R,R,B,5.0
2016-09-07,218.84,219.22,218.3,219.01,75789858.0,,G,G,G,G,G,215.3729076923077,100.0,0.0,B,R,R,B,5.0
2016-09-08,218.62,218.94,218.15,218.51,74043053.0,,G,G,G,G,G,215.66867692307693,100.0,0.0,B,R,R,B,5.0
2016-09-09,216.97,217.03,213.25,213.28,220306910.0,R,R,R,R,R,G,215.93175384615384,100.0,0.0,R,R,R,B,1.0
2016-09-12,212.39,216.81,212.31,216.34,167245059.0,,R,R,R,R,G,216.18445192307692,100.0,0.0,B,R,R,B,1.0
2016-09-13,214.84,215.1499,212.5,213.23,182929068.0,,R,R,R,R,G,216.31079807692308,100.0,0.0,R,R,R,B,1.0
2016-09-14,213.29,214.7,212.5,213.15,134134558.0,,R,R,R,R,G,216.38147115384618,100.0,0.0,R,R,R,B,1.0
2016-09-15,212.96,215.73,212.75,215.28,145803486.0,,R,R,R,R,G,216.4845326923077,100.0,0.0,B,R,R,B,1.0
2016-09-16,213.48,213.69,212.57,213.37,155339239.0,,R,R,R,R,G,216.57991730769234,100.0,0.0,R,R,R,B,1.0
2016-09-19,214.13,214.88,213.03,213.41,80457907.0,,R,R,R,R,G,216.65203269230773,100.0,0.0,B,R,R,B,1.0
2016-09-20,214.41,214.59,213.38,213.42,69816306.0,,R,R,R,R,G,216.7269173076923,100.0,0.0,B,R,R,B,1.0
2016-09-21,214.24,216.03,213.44,215.82,110438276.0,,R,R,G,R,G,216.78787884615383,100.0,0.0,B,R,R,B,2.0
2016-09-22,217.0,217.53,216.71,217.18,76890575.0,,G,R,G,G,G,216.86057115384617,100.0,0.0,B,R,R,B,4.0
2016-09-23,216.72,216.88,215.88,215.99,73779772.0,,G,R,G,G,G,216.88057115384615,100.0,0.0,B,G,R,B,5.0
2016-09-26,215.02,215.23,214.01,214.24,90023348.0,,R,R,R,R,G,216.8674942307692,100.0,0.0,B,R,R,B,1.0
2016-09-27,214.05,215.68,213.62,215.57,78594132.0,,R,R,R,R,G,216.8569173076923,100.0,0.0,B,G,R,B,2.0
2016-09-28,215.83,216.82,214.71,216.64,87465443.0,,G,R,G,G,G,216.87249423076926,100.0,0.0,G,G,R,B,6.0
2016-09-29,216.4,216.87,214.04,214.68,128214050.0,,R,R,G,R,G,216.83924038461538,100.0,0.0,B,G,R,B,3.0
2016-09-30,215.65,217.12,215.36,216.3,117308305.0,,G,R,G,G,G,216.84135576923077,100.0,0.0,G,G,G,B,7.0
2016-10-03,215.82,216.04,215.04,215.78,82709451.0,,R,R,G,R,G,216.8162596153846,100.0,0.0,G,G,R,B,4.0
2016-10-04,215.91,216.17,213.99,214.68,120123626.0,,R,R,R,R,G,216.78577884615382,100.0,0.0,B,G,R,B,2.0
2016-10-05,215.41,216.13,215.33,215.63,72916934.0,,R,R,G,R,G,216.75481730769232,100.0,0.0,G,G,R,B,4.0
2016-10-06,215.37,216.04,214.735,215.78,63167352.0,,R,R,R,R,G,216.73808653846152,100.0,0.0,G,G,G,B,4.0
2016-10-07,216.1,216.3,214.19,215.04,89690582.0,,R,R,R,R,G,216.7052019230769,100.0,0.0,B,G,R,B,2.0
2016-10-10,216.155,216.7,215.985,216.16,51239183.0,,G,R,G,G,G,216.69827884615384,100.0,0.0,G,G,R,B,6.0
2016-10-11,215.66,215.74,212.58,213.43,130505266.0,R,R,R,R,R,G,216.6340480769231,100.0,0.0,B,R,R,B,1.0
2016-10-12,213.59,214.32,213.01,213.71,73969272.0,,R,G,R,R,G,216.56847115384613,100.0,0.0,R,R,R,B,2.0
2016-10-13,212.16,213.59,211.21,213.01,101552593.0,,R,G,R,R,G,216.49289423076922,100.0,0.0,R,R,G,B,3.0
2016-10-14,214.15,214.69,213.03,213.12,93360222.0,,R,R,R,R,G,216.44617884615386,100.0,0.0,R,R,R,B,1.0
2016-10-17,213.09,213.39,212.17,212.38,58410661.0,,R,R,R,R,G,216.37310192307692,100.0,0.0,R,R,R,B,1.0
2016-10-18,214.24,214.31,213.27,213.71,77031866.0,,R,R,R,R,G,216.32118461538462,100.0,0.0,B,R,R,B,1.0
2016-10-19,214.02,214.64,213.6,214.28,66655575.0,,R,R,G,R,G,216.2461846153846,100.0,0.0,B,R,R,B,2.0
2016-10-20,213.87,214.53,213.11,213.88,73817389.0,,R,R,R,R,G,216.1659923076923,100.0,0.0,B,R,G,B,2.0
2016-10-21,212.96,214.08,212.76,213.98,89077810.0,,R,G,R,R,G,216.08522307692309,100.0,0.0,B,R,G,B,3.0
2016-10-24,215.0,215.32,214.48,214.89,60265987.0,,G,R,G,G,G,216.03233846153847,100.0,0.0,B,G,R,B,5.0
2016-10-25,214.68,214.98,213.98,214.17,66644744.0,,R,R,G,R,G,215.94618461538462,100.0,0.0,G,G,R,B,4.0
2016-10-26,213.21,214.42,212.93,213.74,75880466.0,,R,G,R,R,G,215.85541538461536,100.0,0.0,B,G,R,B,3.0
2016-10-27,214.58,214.62,213.08,213.17,77331004.0,,R,R,R,R,G,215.74156923076922,100.0,0.0,B,G,G,B,3.0
2016-10-28,213.14,213.93,211.71,212.54,140716604.0,,R,R,R,R,G,215.6373384615385,100.0,0.0,B,R,R,B,1.0
2016-10-31,212.93,213.19,212.36,212.55,61500942.0,,R,R,R,R,G,215.52541538461537,100.0,0.0,R,R,R,B,1.0
2016-11-01,212.93,212.99,209.6,211.01,122981700.0,R,R,R,R,R,G,215.3744538461538,100.0,0.0,R,R,R,B,1.0
2016-11-02,210.65,211.1,209.23,209.74,103565543.0,R,R,R,R,R,G,215.20522307692306,100.0,0.0,R,R,R,B,1.0
2016-11-03,209.99,210.24,208.46,208.78,89144552.0,R,R,R,R,R,G,215.01772307692306,100.0,0.0,R,R,R,R,1.0
2016-11-04,208.91,209.89,208.38,208.55,109274160.0,R,R,R,R,R,G,214.81733846153844,100.0,0.0,R,R,R,R,1.0
2016-11-07,211.45,213.19,211.3,213.15,110216710.0,,R,R,G,R,G,214.72695384615383,100.0,0.0,B,R,R,R,2.0
2016-11-08,212.69,214.77,212.38,214.11,107003552.0,,G,R,G,G,G,214.6579153846154,100.0,0.0,B,G,R,B,5.0
2016-11-09,212.37,217.1,212.34,216.3792,259524221.0,G,G,R,G,G,G,214.64039999999997,100.0,0.0,G,G,R,B,7.0
2016-11-10,217.3,218.31,215.22,216.92,172584233.0,,G,R,G,G,G,214.61269230769227,100.0,0.0,G,G,R,B,6.0
2016-11-11,216.08,216.7,215.32,216.42,100747590.0,,G,R,G,G,G,214.58230769230767,100.0,0.0,G,G,R,B,6.0
2016-11-14,217.03,217.27,215.72,216.59,94879477.0,,G,R,G,G,G,214.5671153846154,100.0,0.0,G,G,R,B,6.0
2016-11-15,217.04,218.28,216.8,218.28,91839101.0,,G,R,G,G,G,214.58423076923074,100.0,0.0,G,G,R,B,6.0
2016-11-16,217.56,218.14,217.42,217.87,65838419.0,,G,R,G,G,G,214.5746153846154,100.0,0.0,B,G,G,B,6.0
2016-11-17,218.05,219.06,217.92,218.99,69987006.0,G,G,R,G,G,G,214.57383076923077,100.0,0.0,G,G,G,B,8.0
2016-11-18,219.07,219.27,218.29,218.5,86468373.0,,G,R,G,G,G,214.5640230769231,100.0,0.0,B,G,G,B,6.0
2016-11-21,219.17,220.18,219.0,220.15,72630234.0,G,G,R,G,G,G,214.59556153846154,100.0,0.0,G,G,G,B,8.0
2016-11-22,220.51,220.79,219.73,220.58,67601389.0,G,G,G,G,G,G,214.73594615384616,100.0,0.0,B,G,G,G,9.0
2016-11-23,219.98,220.76,219.75,220.7,56780544.0,,G,G,G,G,G,214.8197923076923,100.0,0.0,B,G,G,G,8.0
2016-11-25,221.1,221.56,221.01,221.52,37872255.0,G,G,G,G,G,G,214.9792153846154,100.0,0.0,B,G,G,G,9.0
2016-11-28,221.16,221.48,220.36,220.48,76769168.0,,G,G,G,G,G,215.12017692307688,100.0,0.0,B,G,G,G,8.0
2016-11-29,220.52,221.44,220.17,220.91,70097650.0,,G,G,G,G,G,215.22844615384616,100.0,0.0,B,G,G,G,8.0
2016-11-30,221.63,221.82,220.31,220.38,113470335.0,,G,G,G,G,G,215.36325384615384,100.0,0.0,B,G,G,G,8.0
2016-12-01,220.73,220.73,219.15,219.57,79332111.0,,G,G,R,G,G,215.48171538461537,100.0,0.0,B,G,G,G,7.0
2016-12-02,219.67,220.25,219.26,219.68,75036361.0,,G,G,R,G,G,215.6021,100.0,0.0,B,G,G,G,7.0
2016-12-05,220.65,221.4,220.42,221.0,68052312.0,,G,G,G,G,G,215.7017153846154,100.0,0.0,B,G,G,G,8.0
2016-12-06,221.22,221.7441,220.662,221.7,60068470.0,,G,G,G,G,G,215.78863846153848,100.0,0.0,G,G,G,G,9.0
2016-12-07,221.52,224.67,221.38,224.6,110892748.0,G,G,G,G,G,G,215.95421538461537,100.0,0.0,G,G,G,G,10.0
2016-12-08,224.57,225.7,224.26,225.15,99880783.0,G,G,G,G,G,G,216.1640230769231,100.0,0.0,G,G,G,G,10.0
2016-12-09,225.41,226.53,225.37,226.51,88241563.0,G,G,G,G,G,G,216.37440769230767,100.0,0.0,G,G,G,G,10.0
2016-12-12,226.4,226.96,225.76,226.25,102239438.0,,G,G,G,G,G,216.55921538461536,100.0,0.0,G,G,G,G,9.0
2016-12-13,227.02,228.34,227.0,227.76,110714757.0,G,G,G,G,G,G,216.81075384615386,100.0,0.0,G,G,G,G,10.0
2016-12-14,227.41,228.23,225.365,225.88,142683450.0,,G,G,G,G,G,216.99498461538462,100.0,0.0,B,G,G,G,8.0
2016-12-15,226.16,227.81,226.01,226.81,125173370.0,,G,G,G,G,G,217.20710000000003,100.0,0.0,B,G,G,G,8.0
2016-12-16,226.01,226.08,224.67,225.04,156668493.0,,G,G,G,G,G,217.4063307692308,100.0,0.0,B,G,G,G,8.0
2016-12-19,225.25,226.02,225.08,225.53,90511092.0,,G,G,G,G,G,217.59671538461538,100.0,0.0,B,G,G,G,8.0
2016-12-20,226.15,226.57,225.88,226.4,89985195.0,,G,G,G,G,G,217.80094615384616,100.0,0.0,B,G,G,G,8.0
2016-12-21,226.25,226.45,225.77,225.77,68033791.0,,G,G,G,G,G,218.0072923076923,100.0,0.0,B,R,G,G,7.0
2016-12-22,225.6,225.74,224.92,225.38,55863771.0,,G,G,R,G,G,218.18460000000002,100.0,0.0,R,R,G,G,6.0
2016-12-23,225.43,225.72,225.21,225.71,36842305.0,,G,G,R,G,G,218.42075384615384,100.0,0.0,R,R,G,G,6.0
2016-12-27,226.02,226.73,226.0,226.27,42813811.0,,G,G,G,G,G,218.66229230769233,100.0,0.0,R,R,G,G,7.0
2016-12-28,226.57,226.59,224.27,224.4,64252344.0,,G,G,R,G,G,218.88133076923077,100.0,0.0,R,R,R,G,5.0
2016-12-29,224.48,224.89,223.84,224.35,48920335.0,R,G,G,R,G,G,219.0972923076923,100.0,0.0,R,R,R,G,5.0
2016-12-30,224.73,224.83,222.73,223.53,109107035.0,R,G,R,R,G,G,219.3117153846154,100.0,0.0,R,R,R,G,4.0
2017-01-03,225.04,225.83,223.8837,225.24,91749603.0,,G,R,R,G,G,219.53344615384614,100.0,0.0,B,R,R,G,4.0
2017-01-04,225.62,226.75,225.61,226.58,79018567.0,,G,R,G,G,G,219.76998461538463,100.0,0.0,B,R,R,G,5.0
2017-01-05,226.27,226.58,225.48,226.4,78543526.0,,G,G,G,G,G,220.01075384615385,100.0,0.0,B,R,G,G,7.0
2017-01-06,226.53,227.75,225.9,227.21,71688083.0,G,G,G,G,G,G,220.26517692307692,100.0,0.0,B,R,G,G,8.0
2017-01-09,226.91,227.0701,226.4163,226.46,47175342.0,,G,G,G,G,G,220.48767692307695,100.0,0.0,B,R,G,G,7.0
2017-01-10,226.48,227.45,226.01,226.46,63981568.0,,G,R,G,G,G,220.72402307692306,100.0,0.0,B,R,G,G,6.0
2017-01-11,226.36,227.1,225.59,227.1,74891311.0,,G,G,G,G,G,220.98094615384616,100.0,0.0,B,R,G,G,7.0
2017-01-12,226.5,226.75,224.955,226.53,72285303.0,,G,G,R,G,G,221.23786923076926,100.0,0.0,R,R,G,G,6.0
2017-01-13,226.73,227.4,226.69,227.05,62871719.0,,G,G,G,G,G,221.51690769230768,100.0,0.0,B,R,G,G,7.0
2017-01-17,226.31,226.78,225.8,226.25,61257817.0,,G,G,R,G,G,221.78036923076922,100.0,0.0,R,R,G,G,6.0
2017-01-18,226.535,226.8,225.9,226.75,54999978.0,,G,G,G,G,G,222.08306153846155,100.0,0.0,B,R,G,G,7.0
2017-01-19,226.84,227.0,225.41,225.91,66713619.0,,G,G,R,G,G,222.39402307692308,100.0,0.0,R,R,G,G,6.0
2017-01-20,226.7,227.31,226.05,226.74,129270889.0,,G,G,G,G,G,222.73940769230768,100.0,0.0,B,R,G,G,7.0
2017-01-23,226.35,226.805,225.27,226.15,75345291.0,,G,G,R,G,G,223.07786923076927,100.0,0.0,R,R,G,B,5.0
2017-01-24,226.4,228.08,226.27,227.6,95700255.0,G,G,G,G,G,G,223.35575384615385,100.0,0.0,B,R,G,G,8.0
2017-01-25,228.7,229.57,228.51,229.57,84722000.0,G,G,G,G,G,G,223.65306153846157,100.0,0.0,B,G,G,G,9.0
2017-01-26,229.4,229.71,229.01,229.33,60210256.0,,G,G,G,G,G,223.90211538461543,100.0,0.0,G,G,G,G,9.0
2017-01-27,229.42,229.59,228.76,228.97,59805831.0,,G,G,G,G,G,224.13384615384618,100.0,0.0,G,G,G,G,9.0
2017-01-30,228.17,228.2,226.41,227.55,79919939.0,,G,R,R,G,G,224.34788461538463,100.0,0.0,B,G,G,G,6.0
2017-01-31,226.98,227.6,226.32,227.53,76227936.0,,G,R,R,G,G,224.55826923076924,100.0,0.0,B,R,G,G,5.0
2017-02-01,228.255,228.59,226.94,227.62,79300732.0,,G,R,G,G,G,224.73788461538464,100.0,0.0,R,R,R,G,5.0
2017-02-02,227.2,228.1,226.82,227.77,69840766.0,,G,G,R,G,G,224.92826923076922,100.0,0.0,R,R,G,G,6.0
2017-02-03,228.82,229.55,228.46,229.34,80763426.0,,G,G,G,G,G,225.12730769230768,100.0,0.0,B,R,G,G,7.0
